# Emission
# Column format:
# Wavelength (nm)	Emission angle (deg)	C+ (W*m^-2*sr^-1*nm^-1)	
5.560000E2	1.600000E1	1.928604E-2
5.560000E2	1.800000E1	1.888816E-2
5.560000E2	2.000000E1	1.845175E-2
5.560000E2	2.200000E1	1.797873E-2
5.560000E2	2.400000E1	1.747084E-2
5.560000E2	2.600000E1	1.692958E-2
5.560000E2	2.800000E1	1.635626E-2
5.560000E2	3.000000E1	1.575236E-2
5.560000E2	3.200000E1	1.512059E-2
5.560000E2	3.400000E1	1.446841E-2
5.560000E2	3.600000E1	1.381997E-2
5.560000E2	3.800000E1	1.326837E-2
5.560000E2	4.000000E1	1.335618E-2
5.560000E2	4.200000E1	1.526134E-2
5.560000E2	4.400000E1	1.025246E-2
5.560000E2	4.600000E1	9.880948E-3
5.560000E2	4.800000E1	1.019611E-2
5.560000E2	5.000000E1	1.060110E-2
5.560000E2	5.200000E1	1.095393E-2
5.560000E2	5.400000E1	1.121668E-2
5.560000E2	5.600000E1	1.137926E-2
5.560000E2	5.800000E1	1.143854E-2
5.560000E2	6.000000E1	1.139194E-2
5.560000E2	6.200000E1	1.123555E-2
5.560000E2	6.400000E1	1.096366E-2
5.560000E2	6.600000E1	1.056915E-2
5.560000E2	6.800000E1	1.004413E-2
5.560000E2	7.000000E1	9.381292E-3
5.560000E2	7.200000E1	8.575868E-3
5.560000E2	7.400000E1	7.628572E-3
5.560000E2	7.600000E1	6.549719E-3
5.560000E2	7.800000E1	5.364402E-3
5.560000E2	8.000000E1	4.118005E-3
5.580000E2	0.000000E0	2.055917E-2
5.580000E2	2.000000E0	2.053421E-2
5.580000E2	4.000000E0	2.045949E-2
5.580000E2	6.000000E0	2.033559E-2
5.580000E2	8.000000E0	2.016341E-2
5.580000E2	1.000000E1	1.994418E-2
5.580000E2	1.200000E1	1.967941E-2
5.580000E2	1.400000E1	1.937082E-2
5.580000E2	1.600000E1	1.902026E-2
5.580000E2	1.800000E1	1.862968E-2
5.580000E2	2.000000E1	1.820096E-2
5.580000E2	2.200000E1	1.773589E-2
5.580000E2	2.400000E1	1.723606E-2
5.580000E2	2.600000E1	1.670279E-2
5.580000E2	2.800000E1	1.613720E-2
5.580000E2	3.000000E1	1.554053E-2
5.580000E2	3.200000E1	1.491516E-2
5.580000E2	3.400000E1	1.426796E-2
5.580000E2	3.600000E1	1.362187E-2
5.580000E2	3.800000E1	1.306645E-2
5.580000E2	4.000000E1	1.312672E-2
5.580000E2	4.200000E1	1.487496E-2
5.580000E2	4.400000E1	9.993598E-3
5.580000E2	4.600000E1	9.673073E-3
5.580000E2	4.800000E1	1.001709E-2
5.580000E2	5.000000E1	1.044132E-2
5.580000E2	5.200000E1	1.080784E-2
5.580000E2	5.400000E1	1.108046E-2
5.580000E2	5.600000E1	1.125000E-2
5.580000E2	5.800000E1	1.131391E-2
5.580000E2	6.000000E1	1.127004E-2
5.580000E2	6.200000E1	1.111488E-2
5.580000E2	6.400000E1	1.084313E-2
5.580000E2	6.600000E1	1.044813E-2
5.580000E2	6.800000E1	9.922574E-3
5.580000E2	7.000000E1	9.259840E-3
5.580000E2	7.200000E1	8.455997E-3
5.580000E2	7.400000E1	7.512719E-3
5.580000E2	7.600000E1	6.441300E-3
5.580000E2	7.800000E1	5.267623E-3
5.580000E2	8.000000E1	4.037329E-3
5.600000E2	0.000000E0	2.023979E-2
5.600000E2	2.000000E0	2.021536E-2
5.600000E2	4.000000E0	2.014227E-2
5.600000E2	6.000000E0	2.002104E-2
5.600000E2	8.000000E0	1.985254E-2
5.600000E2	1.000000E1	1.963795E-2
5.600000E2	1.200000E1	1.937869E-2
5.600000E2	1.400000E1	1.907639E-2
5.600000E2	1.600000E1	1.873281E-2
5.600000E2	1.800000E1	1.834977E-2
5.600000E2	2.000000E1	1.792904E-2
5.600000E2	2.200000E1	1.747226E-2
5.600000E2	2.400000E1	1.698088E-2
5.600000E2	2.600000E1	1.645605E-2
5.600000E2	2.800000E1	1.589872E-2
5.600000E2	3.000000E1	1.530989E-2
5.600000E2	3.200000E1	1.469162E-2
5.600000E2	3.400000E1	1.405022E-2
5.600000E2	3.600000E1	1.340743E-2
5.600000E2	3.800000E1	1.284925E-2
5.600000E2	4.000000E1	1.288303E-2
5.600000E2	4.200000E1	1.448240E-2
5.600000E2	4.400000E1	9.731159E-3
5.600000E2	4.600000E1	9.459232E-3
5.600000E2	4.800000E1	9.829592E-3
5.600000E2	5.000000E1	1.027091E-2
5.600000E2	5.200000E1	1.064940E-2
5.600000E2	5.400000E1	1.093058E-2
5.600000E2	5.600000E1	1.110614E-2
5.600000E2	5.800000E1	1.117408E-2
5.600000E2	6.000000E1	1.113268E-2
5.600000E2	6.200000E1	1.097880E-2
5.600000E2	6.400000E1	1.070758E-2
5.600000E2	6.600000E1	1.031278E-2
5.600000E2	6.800000E1	9.787686E-3
5.600000E2	7.000000E1	9.126350E-3
5.600000E2	7.200000E1	8.325648E-3
5.600000E2	7.400000E1	7.388154E-3
5.600000E2	7.600000E1	6.326047E-3
5.600000E2	7.800000E1	5.165874E-3
5.600000E2	8.000000E1	3.953380E-3
5.620000E2	0.000000E0	1.991281E-2
5.620000E2	2.000000E0	1.988892E-2
5.620000E2	4.000000E0	1.981744E-2
5.620000E2	6.000000E0	1.969886E-2
5.620000E2	8.000000E0	1.953401E-2
5.620000E2	1.000000E1	1.932401E-2
5.620000E2	1.200000E1	1.907022E-2
5.620000E2	1.400000E1	1.877417E-2
5.620000E2	1.600000E1	1.843754E-2
5.620000E2	1.800000E1	1.806201E-2
5.620000E2	2.000000E1	1.764926E-2
5.620000E2	2.200000E1	1.720079E-2
5.620000E2	2.400000E1	1.671789E-2
5.620000E2	2.600000E1	1.620159E-2
5.620000E2	2.800000E1	1.565265E-2
5.620000E2	3.000000E1	1.507186E-2
5.620000E2	3.200000E1	1.446096E-2
5.620000E2	3.400000E1	1.382575E-2
5.620000E2	3.600000E1	1.318677E-2
5.620000E2	3.800000E1	1.262655E-2
5.620000E2	4.000000E1	1.263504E-2
5.620000E2	4.200000E1	1.409478E-2
5.620000E2	4.400000E1	9.472456E-3
5.620000E2	4.600000E1	9.246462E-3
5.620000E2	4.800000E1	9.640888E-3
5.620000E2	5.000000E1	1.009745E-2
5.620000E2	5.200000E1	1.048646E-2
5.620000E2	5.400000E1	1.077508E-2
5.620000E2	5.600000E1	1.095584E-2
5.620000E2	5.800000E1	1.102727E-2
5.620000E2	6.000000E1	1.098807E-2
5.620000E2	6.200000E1	1.083544E-2
5.620000E2	6.400000E1	1.056493E-2
5.620000E2	6.600000E1	1.017078E-2
5.620000E2	6.800000E1	9.646785E-3
5.620000E2	7.000000E1	8.987681E-3
5.620000E2	7.200000E1	8.191105E-3
5.620000E2	7.400000E1	7.260471E-3
5.620000E2	7.600000E1	6.208760E-3
5.620000E2	7.800000E1	5.063073E-3
5.620000E2	8.000000E1	3.869148E-3
5.640000E2	0.000000E0	1.959883E-2
5.640000E2	2.000000E0	1.957545E-2
5.640000E2	4.000000E0	1.950548E-2
5.640000E2	6.000000E0	1.938941E-2
5.640000E2	8.000000E0	1.922801E-2
5.640000E2	1.000000E1	1.902236E-2
5.640000E2	1.200000E1	1.877373E-2
5.640000E2	1.400000E1	1.848360E-2
5.640000E2	1.600000E1	1.815353E-2
5.640000E2	1.800000E1	1.778512E-2
5.640000E2	2.000000E1	1.737991E-2
5.640000E2	2.200000E1	1.693931E-2
5.640000E2	2.400000E1	1.646446E-2
5.640000E2	2.600000E1	1.595626E-2
5.640000E2	2.800000E1	1.541529E-2
5.640000E2	3.000000E1	1.484215E-2
5.640000E2	3.200000E1	1.423829E-2
5.640000E2	3.400000E1	1.360900E-2
5.640000E2	3.600000E1	1.297370E-2
5.640000E2	3.800000E1	1.241164E-2
5.640000E2	4.000000E1	1.239622E-2
5.640000E2	4.200000E1	1.372593E-2
5.640000E2	4.400000E1	9.227215E-3
5.640000E2	4.600000E1	9.044359E-3
5.640000E2	4.800000E1	9.461001E-3
5.640000E2	5.000000E1	9.931445E-3
5.640000E2	5.200000E1	1.032991E-2
5.640000E2	5.400000E1	1.062514E-2
5.640000E2	5.600000E1	1.081048E-2
5.640000E2	5.800000E1	1.088494E-2
5.640000E2	6.000000E1	1.084760E-2
5.640000E2	6.200000E1	1.069604E-2
5.640000E2	6.400000E1	1.042617E-2
5.640000E2	6.600000E1	1.003268E-2
5.640000E2	6.800000E1	9.509897E-3
5.640000E2	7.000000E1	8.853172E-3
5.640000E2	7.200000E1	8.060873E-3
5.640000E2	7.400000E1	7.137198E-3
5.640000E2	7.600000E1	6.095858E-3
5.640000E2	7.800000E1	4.964431E-3
5.640000E2	8.000000E1	3.788589E-3
5.660000E2	0.000000E0	1.931618E-2
5.660000E2	2.000000E0	1.929326E-2
5.660000E2	4.000000E0	1.922466E-2
5.660000E2	6.000000E0	1.911084E-2
5.660000E2	8.000000E0	1.895255E-2
5.660000E2	1.000000E1	1.875081E-2
5.660000E2	1.200000E1	1.850683E-2
5.660000E2	1.400000E1	1.822202E-2
5.660000E2	1.600000E1	1.789784E-2
5.660000E2	1.800000E1	1.753582E-2
5.660000E2	2.000000E1	1.713737E-2
5.660000E2	2.200000E1	1.670380E-2
5.660000E2	2.400000E1	1.623614E-2
5.660000E2	2.600000E1	1.573513E-2
5.660000E2	2.800000E1	1.520123E-2
5.660000E2	3.000000E1	1.463483E-2
5.660000E2	3.200000E1	1.403713E-2
5.660000E2	3.400000E1	1.341292E-2
5.660000E2	3.600000E1	1.278059E-2
5.660000E2	3.800000E1	1.221633E-2
5.660000E2	4.000000E1	1.217824E-2
5.660000E2	4.200000E1	1.338889E-2
5.660000E2	4.400000E1	9.003613E-3
5.660000E2	4.600000E1	8.861030E-3
5.660000E2	4.800000E1	9.298565E-3
5.660000E2	5.000000E1	9.782069E-3
5.660000E2	5.200000E1	1.018939E-2
5.660000E2	5.400000E1	1.049077E-2
5.660000E2	5.600000E1	1.068029E-2
5.660000E2	5.800000E1	1.075743E-2
5.660000E2	6.000000E1	1.072164E-2
5.660000E2	6.200000E1	1.057085E-2
5.660000E2	6.400000E1	1.030132E-2
5.660000E2	6.600000E1	9.908154E-3
5.660000E2	6.800000E1	9.386184E-3
5.660000E2	7.000000E1	8.731354E-3
5.660000E2	7.200000E1	7.942713E-3
5.660000E2	7.400000E1	7.025188E-3
5.660000E2	7.600000E1	5.993166E-3
5.660000E2	7.800000E1	4.874663E-3
5.660000E2	8.000000E1	3.715271E-3
5.680000E2	0.000000E0	1.907613E-2
5.680000E2	2.000000E0	1.905361E-2
5.680000E2	4.000000E0	1.898620E-2
5.680000E2	6.000000E0	1.887433E-2
5.680000E2	8.000000E0	1.871873E-2
5.680000E2	1.000000E1	1.852037E-2
5.680000E2	1.200000E1	1.828041E-2
5.680000E2	1.400000E1	1.800017E-2
5.680000E2	1.600000E1	1.768106E-2
5.680000E2	1.800000E1	1.732450E-2
5.680000E2	2.000000E1	1.693182E-2
5.680000E2	2.200000E1	1.650422E-2
5.680000E2	2.400000E1	1.604262E-2
5.680000E2	2.600000E1	1.554763E-2
5.680000E2	2.800000E1	1.501958E-2
5.680000E2	3.000000E1	1.445867E-2
5.680000E2	3.200000E1	1.386584E-2
5.680000E2	3.400000E1	1.324545E-2
5.680000E2	3.600000E1	1.261493E-2
5.680000E2	3.800000E1	1.204764E-2
5.680000E2	4.000000E1	1.198786E-2
5.680000E2	4.200000E1	1.308825E-2
5.680000E2	4.400000E1	8.805247E-3
5.680000E2	4.600000E1	8.700671E-3
5.680000E2	4.800000E1	9.158507E-3
5.680000E2	5.000000E1	9.654909E-3
5.680000E2	5.200000E1	1.007103E-2
5.680000E2	5.400000E1	1.037847E-2
5.680000E2	5.600000E1	1.057203E-2
5.680000E2	5.800000E1	1.065165E-2
5.680000E2	6.000000E1	1.061712E-2
5.680000E2	6.200000E1	1.046670E-2
5.680000E2	6.400000E1	1.019699E-2
5.680000E2	6.600000E1	9.803492E-3
5.680000E2	6.800000E1	9.281513E-3
5.680000E2	7.000000E1	8.627559E-3
5.680000E2	7.200000E1	7.841330E-3
5.680000E2	7.400000E1	6.928449E-3
5.680000E2	7.600000E1	5.903953E-3
5.680000E2	7.800000E1	4.796283E-3
5.680000E2	8.000000E1	3.650993E-3
5.700000E2	0.000000E0	1.888618E-2
5.700000E2	2.000000E0	1.886399E-2
5.700000E2	4.000000E0	1.879755E-2
5.700000E2	6.000000E0	1.868730E-2
5.700000E2	8.000000E0	1.853392E-2
5.700000E2	1.000000E1	1.833834E-2
5.700000E2	1.200000E1	1.810167E-2
5.700000E2	1.400000E1	1.782518E-2
5.700000E2	1.600000E1	1.751019E-2
5.700000E2	1.800000E1	1.715805E-2
5.700000E2	2.000000E1	1.677002E-2
5.700000E2	2.200000E1	1.634717E-2
5.700000E2	2.400000E1	1.589033E-2
5.700000E2	2.600000E1	1.540001E-2
5.700000E2	2.800000E1	1.487639E-2
5.700000E2	3.000000E1	1.431951E-2
5.700000E2	3.200000E1	1.373007E-2
5.700000E2	3.400000E1	1.311201E-2
5.700000E2	3.600000E1	1.248188E-2
5.700000E2	3.800000E1	1.191048E-2
5.700000E2	4.000000E1	1.182967E-2
5.700000E2	4.200000E1	1.283123E-2
5.700000E2	4.400000E1	8.635357E-3
5.700000E2	4.600000E1	8.566368E-3
5.700000E2	4.800000E1	9.044154E-3
5.700000E2	5.000000E1	9.553561E-3
5.700000E2	5.200000E1	9.978641E-3
5.700000E2	5.400000E1	1.029226E-2
5.700000E2	5.600000E1	1.048987E-2
5.700000E2	5.800000E1	1.057185E-2
5.700000E2	6.000000E1	1.053834E-2
5.700000E2	6.200000E1	1.038788E-2
5.700000E2	6.400000E1	1.011742E-2
5.700000E2	6.600000E1	9.722825E-3
5.700000E2	6.800000E1	9.199851E-3
5.700000E2	7.000000E1	8.545530E-3
5.700000E2	7.200000E1	7.760177E-3
5.700000E2	7.400000E1	6.850075E-3
5.700000E2	7.600000E1	5.830886E-3
5.700000E2	7.800000E1	4.731483E-3
5.700000E2	8.000000E1	3.597437E-3
5.720000E2	0.000000E0	1.872406E-2
5.720000E2	2.000000E0	1.870216E-2
5.720000E2	4.000000E0	1.863658E-2
5.720000E2	6.000000E0	1.852774E-2
5.720000E2	8.000000E0	1.837630E-2
5.720000E2	1.000000E1	1.818315E-2
5.720000E2	1.200000E1	1.794936E-2
5.720000E2	1.400000E1	1.767612E-2
5.720000E2	1.600000E1	1.736470E-2
5.720000E2	1.800000E1	1.701638E-2
5.720000E2	2.000000E1	1.663232E-2
5.720000E2	2.200000E1	1.621352E-2
5.720000E2	2.400000E1	1.576070E-2
5.720000E2	2.600000E1	1.527427E-2
5.720000E2	2.800000E1	1.475427E-2
5.720000E2	3.000000E1	1.420059E-2
5.720000E2	3.200000E1	1.361370E-2
5.720000E2	3.400000E1	1.299714E-2
5.720000E2	3.600000E1	1.236662E-2
5.720000E2	3.800000E1	1.179058E-2
5.720000E2	4.000000E1	1.168943E-2
5.720000E2	4.200000E1	1.259763E-2
5.720000E2	4.400000E1	8.482086E-3
5.720000E2	4.600000E1	8.447221E-3
5.720000E2	4.800000E1	8.944541E-3
5.720000E2	5.000000E1	9.466809E-3
5.720000E2	5.200000E1	9.900770E-3
5.720000E2	5.400000E1	1.022047E-2
5.720000E2	5.600000E1	1.042202E-2
5.720000E2	5.800000E1	1.050620E-2
5.720000E2	6.000000E1	1.047347E-2
5.720000E2	6.200000E1	1.032270E-2
5.720000E2	6.400000E1	1.005113E-2
5.720000E2	6.600000E1	9.655006E-3
5.720000E2	6.800000E1	9.130496E-3
5.720000E2	7.000000E1	8.475149E-3
5.720000E2	7.200000E1	7.689870E-3
5.720000E2	7.400000E1	6.781582E-3
5.720000E2	7.600000E1	5.766551E-3
5.720000E2	7.800000E1	4.674075E-3
5.720000E2	8.000000E1	3.549759E-3
5.740000E2	0.000000E0	1.859715E-2
5.740000E2	2.000000E0	1.857549E-2
5.740000E2	4.000000E0	1.851063E-2
5.740000E2	6.000000E0	1.840297E-2
5.740000E2	8.000000E0	1.825314E-2
5.740000E2	1.000000E1	1.806200E-2
5.740000E2	1.200000E1	1.783057E-2
5.740000E2	1.400000E1	1.756000E-2
5.740000E2	1.600000E1	1.725150E-2
5.740000E2	1.800000E1	1.690626E-2
5.740000E2	2.000000E1	1.652537E-2
5.740000E2	2.200000E1	1.610976E-2
5.740000E2	2.400000E1	1.566005E-2
5.740000E2	2.600000E1	1.517654E-2
5.740000E2	2.800000E1	1.465915E-2
5.740000E2	3.000000E1	1.410762E-2
5.740000E2	3.200000E1	1.352220E-2
5.740000E2	3.400000E1	1.290605E-2
5.740000E2	3.600000E1	1.227410E-2
5.740000E2	3.800000E1	1.169259E-2
5.740000E2	4.000000E1	1.157151E-2
5.740000E2	4.200000E1	1.239265E-2
5.740000E2	4.400000E1	8.348214E-3
5.740000E2	4.600000E1	8.346114E-3
5.740000E2	4.800000E1	8.862908E-3
5.740000E2	5.000000E1	9.398239E-3
5.740000E2	5.200000E1	9.841284E-3
5.740000E2	5.400000E1	1.016720E-2
5.740000E2	5.600000E1	1.037272E-2
5.740000E2	5.800000E1	1.045902E-2
5.740000E2	6.000000E1	1.042689E-2
5.740000E2	6.200000E1	1.027548E-2
5.740000E2	6.400000E1	1.000235E-2
5.740000E2	6.600000E1	9.604088E-3
5.740000E2	6.800000E1	9.077275E-3
5.740000E2	7.000000E1	8.419954E-3
5.740000E2	7.200000E1	7.633601E-3
5.740000E2	7.400000E1	6.725760E-3
5.740000E2	7.600000E1	5.713293E-3
5.740000E2	7.800000E1	4.625932E-3
5.740000E2	8.000000E1	3.509359E-3
5.760000E2	0.000000E0	1.848382E-2
5.760000E2	2.000000E0	1.846237E-2
5.760000E2	4.000000E0	1.839816E-2
5.760000E2	6.000000E0	1.829157E-2
5.760000E2	8.000000E0	1.814320E-2
5.760000E2	1.000000E1	1.795388E-2
5.760000E2	1.200000E1	1.772459E-2
5.760000E2	1.400000E1	1.745642E-2
5.760000E2	1.600000E1	1.715053E-2
5.760000E2	1.800000E1	1.680805E-2
5.760000E2	2.000000E1	1.642999E-2
5.760000E2	2.200000E1	1.601719E-2
5.760000E2	2.400000E1	1.557020E-2
5.760000E2	2.600000E1	1.508921E-2
5.760000E2	2.800000E1	1.457403E-2
5.760000E2	3.000000E1	1.402424E-2
5.760000E2	3.200000E1	1.343988E-2
5.760000E2	3.400000E1	1.282376E-2
5.760000E2	3.600000E1	1.219005E-2
5.760000E2	3.800000E1	1.160290E-2
5.760000E2	4.000000E1	1.146248E-2
5.760000E2	4.200000E1	1.220033E-2
5.760000E2	4.400000E1	8.223644E-3
5.760000E2	4.600000E1	8.253209E-3
5.760000E2	4.800000E1	8.788937E-3
5.760000E2	5.000000E1	9.336979E-3
5.760000E2	5.200000E1	9.788843E-3
5.760000E2	5.400000E1	1.012075E-2
5.760000E2	5.600000E1	1.033003E-2
5.760000E2	5.800000E1	1.041828E-2
5.760000E2	6.000000E1	1.038657E-2
5.760000E2	6.200000E1	1.023437E-2
5.760000E2	6.400000E1	9.959516E-3
5.760000E2	6.600000E1	9.558941E-3
5.760000E2	6.800000E1	9.029633E-3
5.760000E2	7.000000E1	8.370112E-3
5.760000E2	7.200000E1	7.582409E-3
5.760000E2	7.400000E1	6.674668E-3
5.760000E2	7.600000E1	5.664320E-3
5.760000E2	7.800000E1	4.581510E-3
5.760000E2	8.000000E1	3.471994E-3
5.780000E2	0.000000E0	1.840037E-2
5.780000E2	2.000000E0	1.837910E-2
5.780000E2	4.000000E0	1.831542E-2
5.780000E2	6.000000E0	1.820969E-2
5.780000E2	8.000000E0	1.806251E-2
5.780000E2	1.000000E1	1.787465E-2
5.780000E2	1.200000E1	1.764708E-2
5.780000E2	1.400000E1	1.738082E-2
5.780000E2	1.600000E1	1.707699E-2
5.780000E2	1.800000E1	1.673665E-2
5.780000E2	2.000000E1	1.636074E-2
5.780000E2	2.200000E1	1.595004E-2
5.780000E2	2.400000E1	1.550500E-2
5.780000E2	2.600000E1	1.502571E-2
5.780000E2	2.800000E1	1.451188E-2
5.780000E2	3.000000E1	1.396295E-2
5.780000E2	3.200000E1	1.337874E-2
5.780000E2	3.400000E1	1.276172E-2
5.780000E2	3.600000E1	1.212533E-2
5.780000E2	3.800000E1	1.153179E-2
5.780000E2	4.000000E1	1.137213E-2
5.780000E2	4.200000E1	1.203376E-2
5.780000E2	4.400000E1	8.115263E-3
5.780000E2	4.600000E1	8.175282E-3
5.780000E2	4.800000E1	8.729961E-3
5.780000E2	5.000000E1	9.290969E-3
5.780000E2	5.200000E1	9.751898E-3
5.780000E2	5.400000E1	1.008998E-2
5.780000E2	5.600000E1	1.030311E-2
5.780000E2	5.800000E1	1.039327E-2
5.780000E2	6.000000E1	1.036187E-2
5.780000E2	6.200000E1	1.020863E-2
5.780000E2	6.400000E1	9.931700E-3
5.780000E2	6.600000E1	9.528327E-3
5.780000E2	6.800000E1	8.995893E-3
5.780000E2	7.000000E1	8.333379E-3
5.780000E2	7.200000E1	7.543355E-3
5.780000E2	7.400000E1	6.634546E-3
5.780000E2	7.600000E1	5.624947E-3
5.780000E2	7.800000E1	4.545122E-3
5.780000E2	8.000000E1	3.440942E-3
5.800000E2	0.000000E0	1.831702E-2
5.800000E2	2.000000E0	1.829593E-2
5.800000E2	4.000000E0	1.823276E-2
5.800000E2	6.000000E0	1.812787E-2
5.800000E2	8.000000E0	1.798184E-2
5.800000E2	1.000000E1	1.779541E-2
5.800000E2	1.200000E1	1.756949E-2
5.800000E2	1.400000E1	1.730510E-2
5.800000E2	1.600000E1	1.700326E-2
5.800000E2	1.800000E1	1.666499E-2
5.800000E2	2.000000E1	1.629118E-2
5.800000E2	2.200000E1	1.588251E-2
5.800000E2	2.400000E1	1.543936E-2
5.800000E2	2.600000E1	1.496173E-2
5.800000E2	2.800000E1	1.444922E-2
5.800000E2	3.000000E1	1.390113E-2
5.800000E2	3.200000E1	1.331707E-2
5.800000E2	3.400000E1	1.269919E-2
5.800000E2	3.600000E1	1.206023E-2
5.800000E2	3.800000E1	1.146050E-2
5.800000E2	4.000000E1	1.128224E-2
5.800000E2	4.200000E1	1.186888E-2
5.800000E2	4.400000E1	8.009412E-3
5.800000E2	4.600000E1	8.099153E-3
5.800000E2	4.800000E1	8.672088E-3
5.800000E2	5.000000E1	9.245477E-3
5.800000E2	5.200000E1	9.714996E-3
5.800000E2	5.400000E1	1.005887E-2
5.800000E2	5.600000E1	1.027555E-2
5.800000E2	5.800000E1	1.036743E-2
5.800000E2	6.000000E1	1.033619E-2
5.800000E2	6.200000E1	1.018185E-2
5.800000E2	6.400000E1	9.902840E-3
5.800000E2	6.600000E1	9.496735E-3
5.800000E2	6.800000E1	8.961299E-3
5.800000E2	7.000000E1	8.295972E-3
5.800000E2	7.200000E1	7.503842E-3
5.800000E2	7.400000E1	6.594201E-3
5.800000E2	7.600000E1	5.585574E-3
5.800000E2	7.800000E1	4.508919E-3
5.800000E2	8.000000E1	3.410184E-3
5.820000E2	0.000000E0	1.823304E-2
5.820000E2	2.000000E0	1.821211E-2
5.820000E2	4.000000E0	1.814945E-2
5.820000E2	6.000000E0	1.804538E-2
5.820000E2	8.000000E0	1.790047E-2
5.820000E2	1.000000E1	1.771543E-2
5.820000E2	1.200000E1	1.749114E-2
5.820000E2	1.400000E1	1.722856E-2
5.820000E2	1.600000E1	1.692867E-2
5.820000E2	1.800000E1	1.659244E-2
5.820000E2	2.000000E1	1.622068E-2
5.820000E2	2.200000E1	1.581400E-2
5.820000E2	2.400000E1	1.537271E-2
5.820000E2	2.600000E1	1.489673E-2
5.820000E2	2.800000E1	1.438553E-2
5.820000E2	3.000000E1	1.383829E-2
5.820000E2	3.200000E1	1.325443E-2
5.820000E2	3.400000E1	1.263576E-2
5.820000E2	3.600000E1	1.199435E-2
5.820000E2	3.800000E1	1.138864E-2
5.820000E2	4.000000E1	1.119221E-2
5.820000E2	4.200000E1	1.170697E-2
5.820000E2	4.400000E1	7.905662E-3
5.820000E2	4.600000E1	8.024238E-3
5.820000E2	4.800000E1	8.614725E-3
5.820000E2	5.000000E1	9.199935E-3
5.820000E2	5.200000E1	9.677603E-3
5.820000E2	5.400000E1	1.002692E-2
5.820000E2	5.600000E1	1.024692E-2
5.820000E2	5.800000E1	1.034033E-2
5.820000E2	6.000000E1	1.030917E-2
5.820000E2	6.200000E1	1.015370E-2
5.820000E2	6.400000E1	9.872661E-3
5.820000E2	6.600000E1	9.463937E-3
5.820000E2	6.800000E1	8.925674E-3
5.820000E2	7.000000E1	8.257755E-3
5.820000E2	7.200000E1	7.463777E-3
5.820000E2	7.400000E1	6.553572E-3
5.820000E2	7.600000E1	5.546171E-3
5.820000E2	7.800000E1	4.472887E-3
5.820000E2	8.000000E1	3.379719E-3
5.840000E2	0.000000E0	1.814474E-2
5.840000E2	2.000000E0	1.812398E-2
5.840000E2	4.000000E0	1.806182E-2
5.840000E2	6.000000E0	1.795858E-2
5.840000E2	8.000000E0	1.781479E-2
5.840000E2	1.000000E1	1.763116E-2
5.840000E2	1.200000E1	1.740850E-2
5.840000E2	1.400000E1	1.714775E-2
5.840000E2	1.600000E1	1.684984E-2
5.840000E2	1.800000E1	1.651566E-2
5.840000E2	2.000000E1	1.614599E-2
5.840000E2	2.200000E1	1.574135E-2
5.840000E2	2.400000E1	1.530199E-2
5.840000E2	2.600000E1	1.482773E-2
5.840000E2	2.800000E1	1.431795E-2
5.840000E2	3.000000E1	1.377168E-2
5.840000E2	3.200000E1	1.318818E-2
5.840000E2	3.400000E1	1.256892E-2
5.840000E2	3.600000E1	1.192530E-2
5.840000E2	3.800000E1	1.131392E-2
5.840000E2	4.000000E1	1.109980E-2
5.840000E2	4.200000E1	1.154550E-2
5.840000E2	4.400000E1	7.802296E-3
5.840000E2	4.600000E1	7.948834E-3
5.840000E2	4.800000E1	8.556084E-3
5.840000E2	5.000000E1	9.152469E-3
5.840000E2	5.200000E1	9.637775E-3
5.840000E2	5.400000E1	9.992156E-3
5.840000E2	5.600000E1	1.021518E-2
5.840000E2	5.800000E1	1.030996E-2
5.840000E2	6.000000E1	1.027879E-2
5.840000E2	6.200000E1	1.012222E-2
5.840000E2	6.400000E1	9.839256E-3
5.840000E2	6.600000E1	9.428109E-3
5.840000E2	6.800000E1	8.887297E-3
5.840000E2	7.000000E1	8.217135E-3
5.840000E2	7.200000E1	7.421716E-3
5.840000E2	7.400000E1	6.511385E-3
5.840000E2	7.600000E1	5.505649E-3
5.840000E2	7.800000E1	4.436139E-3
5.840000E2	8.000000E1	3.348869E-3
5.860000E2	0.000000E0	1.803359E-2
5.860000E2	2.000000E0	1.801303E-2
5.860000E2	4.000000E0	1.795143E-2
5.860000E2	6.000000E0	1.784913E-2
5.860000E2	8.000000E0	1.770662E-2
5.860000E2	1.000000E1	1.752457E-2
5.860000E2	1.200000E1	1.730379E-2
5.860000E2	1.400000E1	1.704515E-2
5.860000E2	1.600000E1	1.674954E-2
5.860000E2	1.800000E1	1.641779E-2
5.860000E2	2.000000E1	1.605062E-2
5.860000E2	2.200000E1	1.564850E-2
5.860000E2	2.400000E1	1.521158E-2
5.860000E2	2.600000E1	1.473961E-2
5.860000E2	2.800000E1	1.423188E-2
5.860000E2	3.000000E1	1.368729E-2
5.860000E2	3.200000E1	1.310491E-2
5.860000E2	3.400000E1	1.248590E-2
5.860000E2	3.600000E1	1.184100E-2
5.860000E2	3.800000E1	1.122495E-2
5.860000E2	4.000000E1	1.099390E-2
5.860000E2	4.200000E1	1.137315E-2
5.860000E2	4.400000E1	7.691582E-3
5.860000E2	4.600000E1	7.864964E-3
5.860000E2	4.800000E1	8.487496E-3
5.860000E2	5.000000E1	9.093744E-3
